id,m2_construit,nb_pieces,nb_sdb,nb_etages,prix_achat,prix_achat_m2,type_maison,travaux_necessaire,annee_construction,ascenseur,jardin,piscine,terrace,balcon,salle_rangement,espace_vert,parking,num_quartier
16412,70,3,1,0,137000,1957,appartement,0,1971.0,1,0,0,1,0,0,0,0,13
16411,76,3,1,0,145000,1908,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16410,63,1,1,0,135000,2143,appartement,0,2000.0,1,0,0,1,0,0,0,0,13
16409,60,2,1,0,105000,1750,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16408,66,3,1,0,160000,2424,appartement,0,2077.0,1,0,0,1,0,1,0,0,13
16407,71,2,1,0,210000,2958,appartement,0,2001.0,1,0,0,0,0,0,0,1,13
16406,42,1,1,0,83000,1976,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16405,60,2,1,0,110000,1833,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16404,40,2,1,0,89900,2248,appartement,0,2077.0,0,0,0,0,0,1,0,0,13
16403,86,3,1,0,149000,1733,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16402,44,2,1,0,105000,2386,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16401,83,2,1,0,189000,2277,appartement,0,2000.0,1,0,0,0,0,1,0,1,13
16400,30,1,1,0,79000,2633,appartement,0,1966.0,1,0,0,0,0,0,0,0,13
16399,90,3,1,0,104000,1156,appartement,0,1975.0,1,0,0,0,0,0,0,0,13
16398,52,3,1,0,125000,2404,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16397,39,1,1,0,123000,3154,penthouse,0,2077.0,1,0,0,1,0,0,0,0,13
16396,103,3,1,0,140000,1359,appartement,0,1956.0,1,0,0,1,0,0,0,0,13
16395,95,4,1,0,156000,1642,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16394,50,2,1,0,115000,2300,appartement,0,1961.0,1,0,0,0,0,0,0,0,13
16393,60,1,1,0,135000,2250,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16392,85,3,2,2,150000,1765,maison,0,2077.0,0,0,0,1,0,0,0,0,13
16391,58,2,1,0,111000,1914,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16390,59,2,1,0,95000,1610,appartement,0,1970.0,1,0,0,0,1,0,0,0,13
16389,92,2,1,0,105000,1141,appartement,0,1971.0,1,0,0,1,0,0,0,0,13
16388,97,3,2,0,109000,1124,appartement,1,1986.0,1,0,0,1,0,1,0,0,13
16387,48,2,1,0,110000,2292,appartement,1,1930.0,1,0,0,0,1,0,0,0,13
16386,63,2,1,0,115000,1825,appartement,0,1969.0,1,0,0,1,0,1,0,0,13
16385,142,4,1,0,145000,1021,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16384,59,2,1,0,135000,2288,appartement,0,1960.0,0,0,0,0,0,0,0,0,13
16383,63,2,1,0,120000,1905,appartement,1,1965.0,1,0,0,1,0,0,0,0,13
16381,53,2,1,0,160000,3019,appartement,0,2006.0,1,0,0,0,0,1,0,0,13
16380,60,2,1,0,125000,2083,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16379,81,3,1,0,115000,1420,appartement,0,2077.0,1,0,0,1,0,1,0,0,13
16378,71,3,1,0,159995,2253,appartement,0,1974.0,1,0,0,0,0,0,0,0,13
16377,40,2,1,0,85000,2125,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16376,85,3,1,0,199800,2351,appartement,0,2077.0,1,0,0,0,1,0,0,0,13
16375,90,2,1,0,155000,1722,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16374,106,3,1,0,190000,1792,appartement,0,1981.0,1,0,0,0,0,1,1,0,13
16373,100,3,2,0,305000,3050,appartement,0,2002.0,1,0,1,1,0,1,1,1,13
16372,105,2,2,0,232000,2210,appartement,0,2077.0,1,0,0,1,1,1,0,0,13
16371,49,2,1,0,101700,2076,appartement,1,1915.0,1,0,0,1,0,0,0,0,13
16370,70,2,1,0,276000,3943,penthouse,0,2009.0,1,0,1,1,1,1,1,1,13
16369,90,3,2,0,220000,2444,appartement,1,1982.0,1,0,0,1,0,0,1,1,13
16368,139,3,2,0,300000,2158,appartement,0,2077.0,1,0,0,0,1,1,1,1,13
16367,140,4,2,0,320000,2286,appartement,0,2077.0,1,0,0,1,1,0,1,0,13
16366,78,3,1,0,165000,2115,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16365,53,2,1,0,154900,2923,appartement,1,2077.0,1,0,0,0,0,1,0,1,13
16364,114,3,2,0,245000,2149,appartement,0,2077.0,1,0,0,0,0,0,0,1,13
16363,120,3,2,0,340000,2833,appartement,0,2077.0,1,0,0,1,0,1,1,1,13
16362,105,4,2,0,146500,1395,appartement,0,2077.0,1,0,0,1,0,0,1,0,13
16361,74,2,2,0,275000,3716,penthouse,0,2005.0,1,0,0,1,0,0,0,1,13
16360,121,2,1,0,189000,1562,appartement,0,2077.0,1,0,0,0,0,0,0,1,13
16359,120,4,2,0,285000,2375,appartement,0,1991.0,1,0,0,1,0,0,1,1,13
16358,77,3,1,0,125510,1630,appartement,1,1965.0,1,0,0,0,0,1,0,0,13
16357,67,1,2,0,59000,881,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16356,131,3,2,0,265000,2023,appartement,0,2077.0,1,0,0,1,0,1,1,1,13
16355,45,2,1,0,120000,2667,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16354,86,2,2,0,234000,2721,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16353,50,2,1,0,92000,1840,appartement,1,2077.0,1,0,0,1,0,0,0,0,13
16352,61,2,1,0,99000,1623,appartement,1,2077.0,1,0,0,1,1,0,0,0,13
16351,50,2,1,0,125000,2500,appartement,0,1915.0,1,0,0,0,0,0,0,0,13
16350,80,2,2,0,157000,1962,duplex,0,2077.0,1,0,0,0,0,0,0,0,13
16349,70,2,2,0,137000,1957,duplex,0,2077.0,1,0,0,0,0,0,0,0,13
16348,50,1,1,0,119900,2398,penthouse,0,2003.0,1,0,0,1,0,1,0,0,13
16347,120,4,2,1,185000,1542,maison,0,2077.0,0,0,0,0,0,1,0,0,13
16346,90,2,2,0,290000,3222,appartement,0,2077.0,1,0,1,1,0,1,1,1,13
16345,80,2,2,0,232000,2900,appartement,0,2006.0,1,0,1,0,0,1,1,0,13
16344,69,3,2,0,89475,1297,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16343,63,3,1,0,99900,1586,appartement,0,1965.0,1,0,0,1,1,0,0,0,13
16342,80,3,1,0,180000,2250,appartement,1,2077.0,1,0,0,0,1,0,0,0,13
16341,68,3,1,0,194000,2853,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16340,47,3,1,0,130000,2766,appartement,0,1965.0,1,0,0,1,0,0,0,0,13
16339,86,3,1,0,105000,1221,appartement,0,1965.0,1,0,0,0,0,0,0,0,13
16338,133,3,2,0,165000,1241,appartement,0,2077.0,1,0,0,1,1,0,1,1,13
16337,65,1,1,0,130000,2000,appartement,0,2077.0,1,0,0,0,0,0,1,0,13
16336,68,3,1,0,101000,1485,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16335,73,2,1,0,205000,2808,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16334,42,2,1,0,85000,2024,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16333,58,1,1,0,157900,2722,appartement,0,1994.0,1,0,0,0,0,0,0,0,13
16332,128,3,2,0,380000,2969,penthouse,0,2007.0,1,0,1,1,0,1,1,1,13
16331,67,1,1,0,215000,3209,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16330,115,3,2,0,340000,2957,appartement,0,2006.0,1,0,1,1,0,1,1,1,13
16329,92,2,2,0,240000,2609,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16328,47,2,1,0,170000,3617,appartement,0,2077.0,1,0,0,0,0,0,1,0,13
16327,53,3,1,0,117000,2208,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16326,90,4,1,0,173000,1922,appartement,1,2077.0,1,0,0,1,0,0,0,0,13
16325,50,2,1,0,95000,1900,appartement,0,2077.0,1,0,0,0,1,0,0,0,13
16324,50,2,1,0,70000,1400,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16323,70,3,1,0,150000,2143,appartement,0,1975.0,0,0,0,1,0,0,0,0,13
16322,58,2,1,0,138000,2379,appartement,0,1973.0,0,0,0,0,0,0,0,0,13
16321,126,4,2,0,210000,1667,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16320,56,2,1,0,142500,2545,appartement,1,2006.0,1,0,0,0,0,0,0,0,13
16319,92,3,1,0,155000,1685,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16318,106,3,1,0,183000,1726,appartement,0,1981.0,1,0,0,1,0,0,0,0,13
16317,84,4,1,0,145000,1726,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16316,60,3,1,0,105000,1750,appartement,0,2077.0,1,0,0,0,1,0,0,0,13
16315,133,3,2,0,275000,2068,appartement,0,1988.0,1,0,0,0,0,1,0,1,13
16314,95,2,2,0,229500,2416,appartement,0,2001.0,1,0,0,0,0,0,0,0,13
16313,127,4,2,0,229990,1811,appartement,0,1985.0,1,0,0,1,0,0,0,1,13
16312,80,1,2,0,225000,2812,duplex,0,2077.0,1,0,0,1,1,1,0,1,13
16311,68,3,1,0,148000,2176,appartement,0,1953.0,1,0,0,1,1,0,1,0,13
16310,122,2,1,0,242000,1984,appartement,0,2000.0,1,0,0,0,1,0,1,1,13
16309,98,3,2,0,245000,2500,appartement,0,2077.0,1,0,0,1,0,0,1,1,13
16308,77,2,2,0,184500,2396,appartement,0,1994.0,1,0,0,0,0,0,0,1,13
16307,50,2,1,0,113000,2260,duplex,0,2077.0,1,0,0,0,0,0,0,0,13
16306,76,2,1,0,140900,1854,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16305,99,3,2,0,245000,2475,appartement,0,2077.0,1,0,0,1,0,1,1,1,13
16304,105,3,2,0,190000,1810,appartement,0,2077.0,1,0,0,1,0,0,0,1,13
16303,85,2,1,0,180000,2118,penthouse,0,2077.0,1,0,0,1,1,0,0,0,13
16302,74,3,1,0,147400,1992,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16301,73,3,1,0,86100,1179,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16300,85,2,2,0,210000,2471,appartement,0,1985.0,1,0,1,1,0,0,0,0,13
16299,73,2,1,0,263000,3603,appartement,0,2077.0,1,0,1,1,0,1,1,1,13
16298,111,3,2,0,411000,3703,appartement,0,2077.0,1,0,1,1,0,1,1,1,13
16297,86,2,2,0,249000,2895,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16296,70,3,1,0,129000,1843,appartement,0,1969.0,1,0,0,1,0,0,1,0,13
16295,57,3,1,0,125000,2193,appartement,1,1959.0,1,0,0,0,0,0,0,0,13
16294,72,3,1,0,119900,1665,appartement,1,2077.0,0,0,0,0,0,0,1,0,13
16293,55,3,1,0,114000,2073,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16292,90,4,2,0,145000,1611,appartement,0,1977.0,1,0,0,1,0,0,0,0,13
16291,70,3,1,0,135000,1929,appartement,0,1972.0,1,0,0,0,1,0,0,0,13
16290,68,2,1,0,114000,1676,appartement,0,1968.0,1,0,0,0,0,0,0,0,13
16289,83,3,1,0,125000,1506,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16288,90,3,2,0,195000,2167,appartement,0,1983.0,1,0,0,0,0,0,1,1,13
16287,83,2,1,0,210000,2530,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16286,135,3,2,0,364000,2696,duplex,0,2002.0,1,0,1,0,0,1,0,1,13
16285,65,2,1,0,115000,1769,appartement,0,1985.0,1,0,0,1,0,0,0,0,13
16284,81,3,1,0,127500,1574,appartement,0,1974.0,1,0,0,1,0,0,0,0,13
16283,86,3,1,0,156000,1814,appartement,0,1981.0,1,0,0,0,0,0,0,0,13
16282,54,3,1,0,130000,2407,appartement,0,1958.0,1,0,0,0,0,0,0,0,13
16281,56,2,1,0,147000,2625,appartement,0,1950.0,1,0,0,1,0,0,0,0,13
16280,105,3,1,0,312000,2971,penthouse,0,1995.0,1,0,0,1,0,1,0,1,13
16278,25,1,1,0,64000,2560,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16277,30,1,1,0,73630,2454,appartement,1,1915.0,0,0,0,0,0,0,0,0,13
16276,72,3,1,0,115000,1597,appartement,0,1980.0,1,0,0,1,0,0,0,0,13
16275,100,3,2,0,210000,2100,appartement,0,1986.0,1,0,0,0,0,0,0,0,13
16274,61,2,1,0,99000,1623,appartement,1,2077.0,1,0,0,1,1,0,0,0,13
16273,68,3,1,0,129000,1897,appartement,1,2077.0,1,0,0,1,0,0,0,0,13
16272,75,3,1,0,140000,1867,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16271,85,1,1,0,225000,2647,penthouse,0,2008.0,1,0,0,1,0,0,0,0,13
16270,126,4,2,0,255000,2024,duplex,0,2077.0,1,0,0,1,0,1,0,0,13
16269,59,3,1,0,61000,1034,appartement,1,1984.0,1,0,0,1,0,0,0,1,13
16268,55,2,1,0,81000,1473,appartement,1,2077.0,0,0,0,0,0,0,0,0,13
16267,67,2,1,0,119000,1776,appartement,1,1961.0,1,0,0,1,0,0,0,0,13
16266,82,2,1,0,155000,1890,appartement,0,1988.0,1,0,0,1,0,0,0,0,13
16265,103,3,1,0,79900,776,appartement,1,1965.0,1,0,0,0,0,0,0,0,13
16264,73,3,1,0,160000,2192,appartement,1,1960.0,1,0,0,0,0,0,0,0,13
16263,143,4,2,0,305000,2133,appartement,0,2077.0,1,0,0,1,1,0,0,1,13
16262,79,3,1,0,149000,1886,appartement,0,1974.0,1,0,0,0,0,1,0,0,13
16261,80,2,2,0,120000,1500,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16260,84,2,3,0,127500,1518,appartement,0,1993.0,0,0,0,0,0,0,0,0,13
16259,70,3,1,0,99000,1414,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16258,63,2,1,0,141050,2239,appartement,0,1955.0,1,0,0,0,0,0,1,1,13
16257,125,4,2,0,279000,2232,appartement,0,1991.0,1,0,0,1,0,0,0,1,13
16256,61,3,1,0,106000,1738,appartement,1,1965.0,1,0,0,1,0,0,0,0,13
16255,50,1,1,0,102000,2040,appartement,0,1965.0,1,0,0,0,0,0,0,0,13
16254,81,3,1,0,115000,1420,appartement,0,1958.0,1,0,0,0,0,0,0,0,13
16253,54,1,1,0,130000,2407,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16252,64,2,1,0,119500,1867,duplex,0,1915.0,1,0,0,0,0,0,0,0,13
16251,100,3,2,0,139000,1390,appartement,0,1987.0,1,0,0,1,0,0,0,0,13
16250,72,3,1,0,125000,1736,appartement,0,1968.0,1,0,0,1,0,0,0,0,13
16249,91,3,1,0,199000,2187,appartement,0,1972.0,1,0,0,1,0,0,0,0,13
16248,50,3,1,0,100000,2000,appartement,0,1971.0,1,0,0,0,0,0,0,0,13
16247,66,3,1,0,135500,2053,appartement,1,1971.0,0,0,0,1,1,0,0,0,13
16246,106,3,1,0,146630,1383,penthouse,0,1970.0,1,0,0,1,1,0,0,0,13
16245,54,2,1,0,99000,1833,appartement,0,1960.0,1,0,0,0,1,0,0,0,13
16244,84,3,1,0,160000,1905,appartement,0,2077.0,1,0,0,1,1,0,0,0,13
16243,51,2,1,0,103000,2020,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16242,110,3,2,0,199000,1809,appartement,1,1987.0,1,0,0,1,0,0,0,0,13
16241,44,2,1,0,104000,2364,appartement,0,2077.0,0,0,0,0,0,0,0,0,13
16240,34,1,1,0,69000,2029,appartement,1,2077.0,0,0,0,0,0,0,0,0,13
16239,73,3,1,0,127000,1740,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16238,80,3,1,2,102000,1275,maison,1,2077.0,0,0,0,1,1,0,0,0,13
16237,70,2,1,0,125000,1786,appartement,1,2077.0,1,0,0,1,1,0,0,0,13
16236,73,2,1,0,226000,3096,penthouse,0,2077.0,1,0,0,1,0,0,0,0,13
16235,58,1,1,0,129000,2224,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16234,58,1,1,0,145000,2500,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16233,77,2,1,0,236000,3065,penthouse,0,2077.0,1,0,0,1,0,0,0,0,13
16232,78,2,1,0,177000,2269,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16231,59,1,1,0,151000,2559,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16230,72,2,1,0,172000,2389,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16229,78,2,1,0,184000,2359,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16228,59,1,1,0,145000,2458,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16227,80,3,1,0,120000,1500,appartement,0,2077.0,1,0,0,1,1,0,0,0,13
16226,65,3,1,0,122000,1877,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16225,97,3,2,0,179000,1845,appartement,0,2077.0,1,0,0,0,0,0,1,0,13
16224,55,2,1,0,94000,1709,appartement,0,1961.0,1,0,0,0,0,0,0,0,13
16223,120,3,1,0,144999,1208,appartement,0,1983.0,1,0,0,1,0,0,0,0,13
16222,69,3,1,0,101700,1474,appartement,1,1960.0,1,0,0,0,1,0,0,0,13
16221,70,2,1,0,119900,1713,appartement,0,2077.0,1,0,0,1,0,0,1,0,13
16220,78,3,1,0,139000,1782,appartement,0,1968.0,1,0,0,1,0,0,0,0,13
16219,76,3,1,0,185000,2434,appartement,0,1974.0,1,0,0,0,0,0,0,0,13
16218,59,2,1,0,119300,2022,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16217,68,2,1,0,117800,1732,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16216,75,3,1,0,133800,1784,appartement,0,1970.0,1,0,0,1,0,0,0,0,13
16215,85,3,1,0,145000,1706,appartement,0,1958.0,1,0,0,0,0,0,0,0,13
16214,76,2,1,0,140900,1854,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16213,50,1,1,0,120000,2400,penthouse,0,2077.0,1,0,0,0,0,0,0,0,13
16212,56,2,1,0,92900,1659,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16211,69,3,1,0,135000,1957,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16210,150,5,2,2,166000,1107,maison,1,2077.0,0,0,0,1,1,1,0,0,13
16209,88,3,2,0,179000,2034,appartement,0,1986.0,1,0,0,1,0,0,0,0,13
16208,68,3,1,0,104000,1529,appartement,1,1975.0,1,0,0,0,0,0,0,0,13
16207,66,3,1,0,119900,1817,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16205,69,3,1,0,140000,2029,appartement,1,1955.0,1,0,0,1,0,0,0,0,13
16204,91,3,1,0,189500,2082,appartement,0,1959.0,1,0,0,1,0,1,0,0,13
16203,111,2,2,0,310000,2793,appartement,0,2005.0,1,0,1,0,0,1,1,1,13
16202,62,2,1,0,133000,2145,appartement,0,1965.0,1,0,0,1,0,0,0,0,13
16201,54,2,1,0,126500,2343,appartement,0,2077.0,0,0,0,1,0,0,0,0,13
16200,61,2,1,0,138500,2270,appartement,0,1960.0,0,0,0,1,0,1,0,0,13
16199,81,2,1,0,154000,1901,appartement,0,1965.0,1,0,0,0,0,0,0,0,13
16198,125,4,2,0,165000,1320,appartement,0,1984.0,1,0,0,1,0,0,0,0,13
16197,105,2,1,0,160000,1524,appartement,0,1995.0,1,0,0,0,0,0,0,1,13
16196,69,3,1,0,130000,1884,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16195,64,3,1,0,116000,1812,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16194,81,2,1,0,140900,1740,appartement,0,1985.0,1,0,0,0,0,0,0,0,13
16193,53,2,1,0,107500,2028,appartement,0,1958.0,1,0,0,0,0,0,0,0,13
16192,76,2,1,0,135000,1776,appartement,0,2008.0,1,0,0,0,0,1,0,0,13
16191,75,3,1,0,119900,1599,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16190,146,4,2,0,395000,2705,appartement,0,1998.0,1,0,1,1,0,1,1,1,13
16189,100,3,2,0,203000,2030,appartement,0,1984.0,1,0,0,1,0,0,0,0,13
16188,41,1,1,0,94000,2293,appartement,0,1956.0,1,0,0,0,0,0,0,0,13
16187,62,1,1,0,135000,2177,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16186,64,3,1,0,90900,1420,appartement,0,1972.0,1,0,0,1,0,0,0,0,13
16185,113,3,2,0,249000,2204,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16184,56,1,1,0,142000,2536,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16183,77,3,1,0,61000,792,appartement,0,1955.0,1,0,0,0,0,0,1,0,13
16182,112,3,2,0,116000,1036,appartement,0,1984.0,1,0,0,1,0,0,0,0,13
16181,78,2,1,0,198000,2538,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16180,78,2,1,0,231000,2962,penthouse,0,2077.0,1,0,0,1,0,0,0,0,13
16179,58,1,1,0,139000,2397,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16178,63,2,1,0,185000,2937,appartement,0,2006.0,1,0,0,0,0,0,0,0,13
16177,63,3,1,0,101700,1614,appartement,1,1960.0,1,0,0,0,0,0,0,0,13
16176,83,3,1,0,94000,1133,maison,1,2077.0,0,0,0,0,0,0,0,0,13
16174,100,3,1,0,190000,1900,appartement,0,1965.0,0,0,0,0,0,0,0,0,13
16173,60,1,1,0,220000,3667,appartement,0,2077.0,1,0,1,0,0,0,1,1,13
16172,75,1,1,0,220000,2933,appartement,0,2008.0,1,0,1,1,0,1,1,0,13
16171,100,3,2,0,230000,2300,appartement,0,2077.0,1,0,0,1,0,1,0,1,13
16170,65,2,1,0,129000,1985,appartement,0,1900.0,0,0,0,0,0,0,0,0,13
16169,59,3,1,0,99000,1678,appartement,0,1977.0,1,0,0,1,0,0,0,0,13
16168,132,3,2,0,229900,1742,appartement,0,1994.0,1,0,0,1,0,0,1,1,13
16166,81,1,1,0,191000,2358,penthouse,0,2006.0,1,0,0,0,0,1,0,0,13
16165,132,2,2,0,105000,795,appartement,1,1970.0,1,0,0,0,0,0,0,0,13
16164,80,3,1,0,185000,2312,appartement,0,1956.0,1,0,0,0,0,0,0,0,13
16163,90,3,2,0,229000,2544,appartement,0,1985.0,1,0,0,1,0,0,1,1,13
16161,102,3,2,0,154999,1520,appartement,0,1985.0,1,0,0,1,0,0,0,0,13
16160,85,3,2,0,185000,2176,maison,0,2077.0,0,0,0,1,0,0,0,0,13
16159,77,3,1,0,122400,1590,appartement,0,1973.0,1,0,0,0,0,0,0,0,13
16158,75,3,1,0,150000,2000,appartement,0,2077.0,1,0,0,0,1,0,0,0,13
16157,68,2,1,0,130000,1912,appartement,0,1965.0,1,0,0,1,0,0,0,0,13
16156,52,2,1,0,121000,2327,appartement,1,2077.0,1,0,0,1,0,0,0,0,13
16155,58,3,1,0,103000,1776,appartement,0,2077.0,1,0,0,0,1,0,0,0,13
16154,89,3,2,0,230000,2584,appartement,0,1985.0,1,0,0,1,0,0,0,1,13
16153,80,2,1,0,155000,1938,appartement,0,2006.0,1,0,0,0,0,1,1,0,13
16152,52,2,1,0,109000,2096,appartement,0,1960.0,1,0,0,0,0,0,0,0,13
16151,90,3,2,0,215000,2389,appartement,1,1985.0,1,0,0,0,1,1,1,1,13
16150,61,3,1,0,119000,1951,appartement,1,1955.0,1,0,0,0,0,0,1,1,13
16149,48,2,1,0,99900,2081,appartement,1,1974.0,1,0,0,0,0,0,0,0,13
16148,130,2,3,0,450000,3462,penthouse,0,2009.0,1,0,0,1,0,0,0,1,13
16147,103,3,2,0,175000,1699,appartement,0,1990.0,1,0,0,1,0,0,0,0,13
16146,82,2,1,0,160000,1951,appartement,0,2077.0,1,0,0,0,0,1,0,0,13
16145,83,2,1,0,189000,2277,appartement,0,1992.0,1,0,0,1,0,1,0,1,13
16144,110,4,2,0,159000,1445,appartement,0,1985.0,1,0,0,1,0,0,0,1,13
16143,46,1,1,0,98000,2130,appartement,1,1955.0,1,0,0,0,0,0,0,0,13
16142,75,3,1,0,150000,2000,appartement,0,1950.0,1,0,0,0,1,0,0,0,13
16141,60,3,1,0,128000,2133,appartement,0,1970.0,1,0,0,0,0,0,0,0,13
16140,58,2,1,0,110000,1897,appartement,0,1965.0,1,0,0,0,0,0,0,0,13
16139,63,3,1,0,129000,2048,appartement,0,1970.0,1,0,0,1,1,0,0,0,13
16138,63,2,1,0,160000,2540,appartement,0,1965.0,1,0,0,1,0,0,0,0,13
16137,77,2,3,0,127500,1656,duplex,1,2077.0,1,0,0,0,0,0,0,0,13
16136,57,2,1,0,86000,1509,appartement,0,1960.0,1,0,0,0,0,0,0,0,13
16135,53,1,1,0,158000,2981,appartement,0,2077.0,1,0,1,0,0,1,1,1,13
16134,63,2,1,0,120000,1905,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16133,70,1,1,0,145000,2071,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16132,103,2,2,0,235000,2282,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16131,68,1,1,0,150000,2206,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16130,58,1,1,0,125000,2155,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16129,56,1,1,0,125000,2232,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16128,68,1,1,0,145000,2132,appartement,0,2009.0,1,0,0,0,0,1,0,0,13
16127,83,3,1,0,94000,1133,maison,1,2077.0,0,0,0,0,0,0,0,0,13
16126,90,2,2,0,269000,2989,appartement,0,2006.0,1,0,1,0,0,1,1,1,13
16125,35,1,1,0,80000,2286,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16124,54,2,1,0,120000,2222,appartement,0,1966.0,1,0,0,0,0,1,0,0,13
16123,105,3,2,0,182100,1734,appartement,0,1990.0,1,0,0,1,0,0,0,0,13
16122,62,3,1,0,164000,2645,appartement,1,2077.0,1,0,0,0,0,0,0,0,13
16121,40,2,1,0,67000,1675,appartement,0,1950.0,1,0,0,0,0,0,0,0,13
16120,39,2,1,0,79000,2026,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16119,65,2,1,0,125000,1923,appartement,0,1990.0,1,0,0,0,0,0,0,0,13
16118,75,2,1,0,122000,1627,appartement,0,1983.0,1,0,0,1,0,0,0,0,13
16117,85,3,2,0,156000,1835,appartement,0,1976.0,0,0,0,1,0,0,0,0,13
16116,90,3,2,0,185000,2056,duplex,0,2001.0,1,0,0,1,0,0,0,0,13
16115,99,3,2,0,154000,1556,appartement,0,1984.0,1,0,0,1,0,0,0,0,13
16114,83,2,1,0,160000,1928,appartement,0,2003.0,1,0,0,0,0,0,0,0,13
16113,77,2,1,0,149000,1935,appartement,1,1915.0,1,0,0,0,1,0,0,0,13
16112,115,4,2,0,163500,1422,appartement,0,2077.0,1,0,0,1,0,0,0,0,13
16111,41,1,1,0,80000,1951,appartement,0,1920.0,0,0,0,0,0,0,0,0,13
16110,81,3,1,0,209000,2580,appartement,0,2077.0,1,0,0,0,0,0,0,1,13
16109,70,3,1,0,81000,1157,appartement,0,2077.0,1,0,0,0,0,0,0,0,13
16108,81,3,1,0,120000,1481,appartement,1,1958.0,1,0,0,0,0,0,0,0,13
16107,116,4,2,0,232000,2000,appartement,0,2077.0,1,0,0,0,0,0,0,1,13
16106,91,3,2,0,141000,1549,appartement,1,2077.0,1,0,0,1,0,0,0,1,13
